x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.17,2024-12-17 00:00:00,AB,2024,12,17,-17.7,,-18.5,,-16.9,,0,,,,,,,,,,,,0,,35.7,,65,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.18,2024-12-18 00:00:00,AB,2024,12,18,-18.3,,-19.7,,-16.9,,9.4,,,,,,,,,,,,0,,36.3,,67,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.19,2024-12-19 00:00:00,AB,2024,12,19,-17.5,,-19.8,,-15.2,,0.2,,,,,,,,,,,,0,,35.5,,72,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.20,2024-12-20 00:00:00,AB,2024,12,20,-11.5,,-15.5,,-7.5,,0.9,,,,,,,,14,,31,,0,,29.5,,65,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.21,2024-12-21 00:00:00,AB,2024,12,21,-3.1,,-10.8,,4.5,,0,,,,,,,,,,,,0,,21.1,,69,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.22,2024-12-22 00:00:00,AB,2024,12,22,-4.7,,-10.2,,0.9,,0,,,,,,,,,,,,0,,22.7,,78,,98,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.23,2024-12-23 00:00:00,AB,2024,12,23,-0.8,,-6,,4.5,,0,,,,,,,,,,,,0,,18.8,,59,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.24,2024-12-24 00:00:00,AB,2024,12,24,-2.2,,-8,,3.7,,0,,,,,,,,16,,35,,0,,20.2,,49,,92,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.25,2024-12-25 00:00:00,AB,2024,12,25,-0.1,,-5.7,,5.4,,0,,,,,,,,,,,,0,,18.1,,38,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.26,2024-12-26 00:00:00,AB,2024,12,26,-4.4,,-10,,1.3,,0,,,,,,,,,,,,0,,22.4,,51,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.27,2024-12-27 00:00:00,AB,2024,12,27,-2.8,,-6.7,,1.2,,0,,,,,,,,,,,,0,,20.8,,73,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.28,2024-12-28 00:00:00,AB,2024,12,28,-4.7,,-8.1,,-1.2,,0,,,,,,,,,,,,0,,22.7,,60,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.29,2024-12-29 00:00:00,AB,2024,12,29,-8.3,,-12.2,,-4.5,,0,,,,,,,,,,,,0,,26.3,,74,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.30,2024-12-30 00:00:00,AB,2024,12,30,-9.4,,-11.2,,-7.5,,0,,,,,,,,,,,,0,,27.4,,76,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2024.12.31,2024-12-31 00:00:00,AB,2024,12,31,-11.6,,-13.3,,-10,,0,,,,,,,,,,,,0,,29.6,,73,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.1,2025-01-01 00:00:00,AB,2025,1,1,-14.7,,-16.5,,-12.9,,0,,,,,,,,,,,,0,,32.7,,72,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.2,2025-01-02 00:00:00,AB,2025,1,2,-20.1,,-23.7,,-16.5,,0,,,,,,,,,,,,0,,38.1,,71,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.3,2025-01-03 00:00:00,AB,2025,1,3,-20.1,,-24.3,,-16,,0,,,,,,,,15,,35,,0,,38.1,,68,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.4,2025-01-04 00:00:00,AB,2025,1,4,-16.6,,-18.4,,-14.8,,0,,,,,,,,12,,32,,0,,34.6,,67,,72,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.5,2025-01-05 00:00:00,AB,2025,1,5,-14.6,,-15.4,,-13.8,,0,,,,,,,,,,,,0,,32.6,,68,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.6,2025-01-06 00:00:00,AB,2025,1,6,-10.6,,-14.1,,-7.1,,0.2,,,,,,,,,,,,0,,28.6,,63,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.7,2025-01-07 00:00:00,AB,2025,1,7,-5,,-12.8,,2.7,,0,,,,,,,,,,,,0,,23,,52,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.8,2025-01-08 00:00:00,AB,2025,1,8,0.9,,-3,,4.8,,0,,,,,,,,30,,39,,0,,17.1,,59,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.9,2025-01-09 00:00:00,AB,2025,1,9,-1.7,,-6.5,,3.1,,0,,,,,,,,,,,,0,,19.7,,53,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.10,2025-01-10 00:00:00,AB,2025,1,10,2.2,,-1.1,,5.5,,1.3,,,,,,,,30,,51,,0,,15.8,,60,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.11,2025-01-11 00:00:00,AB,2025,1,11,-1.5,,-5.6,,2.6,,4.2,,,,,,,,31,,38,,0,,19.5,,78,,97,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.12,2025-01-12 00:00:00,AB,2025,1,12,-2.2,,-5.6,,1.3,,1.3,,,,,,,,,,,,0,,20.2,,70,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.13,2025-01-13 00:00:00,AB,2025,1,13,-0.8,,-5.5,,3.8,,0,,,,,,,,30,,36,,0,,18.8,,53,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.14,2025-01-14 00:00:00,AB,2025,1,14,0.5,,-4.9,,5.8,,0,,,,,,,,,,,,0,,17.5,,54,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.15,2025-01-15 00:00:00,AB,2025,1,15,3.6,,1,,6.2,,0,,,,,,,,,,,,0,,14.4,,53,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.16,2025-01-16 00:00:00,AB,2025,1,16,-1.4,,-6.7,,3.9,,4.9,,,,,,,,31,,71,,0,,19.4,,52,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.17,2025-01-17 00:00:00,AB,2025,1,17,-11.6,,-16.4,,-6.7,,2.5,,,,,,,,35,,44,,0,,29.6,,67,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.18,2025-01-18 00:00:00,AB,2025,1,18,-19.3,,-22.5,,-16.1,,0,,,,,,,,,,,,0,,37.3,,61,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.19,2025-01-19 00:00:00,AB,2025,1,19,-23.5,,-27.6,,-19.3,,0,,,,,,,,,,,,0,,41.5,,67,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.20,2025-01-20 00:00:00,AB,2025,1,20,-13.6,,-25.3,,-1.8,,0,,,,,,,,,,,,0,,31.6,,58,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.21,2025-01-21 00:00:00,AB,2025,1,21,-1.2,,-2.9,,0.4,,0,,,,,,,,31,,69,,0,,19.2,,54,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.22,2025-01-22 00:00:00,AB,2025,1,22,-4.4,,-7.6,,-1.2,,0.7,,,,,,,,33,,50,,0,,22.4,,61,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.23,2025-01-23 00:00:00,AB,2025,1,23,-1.4,,-6.8,,4,,0,,,,,,,,31,,45,,0,,19.4,,56,,75,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.24,2025-01-24 00:00:00,AB,2025,1,24,-4.8,,-8.3,,-1.2,,0,,,,,,,,33,,48,,0,,22.8,,59,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.25,2025-01-25 00:00:00,AB,2025,1,25,-4.3,,-9.9,,1.4,,0,,,,,,,,,,,,0,,22.3,,47,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.26,2025-01-26 00:00:00,AB,2025,1,26,1,,-3.9,,5.9,,0,,,,,,,,,,,,0,,17,,44,,68,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.27,2025-01-27 00:00:00,AB,2025,1,27,4.8,,1.8,,7.7,,0,,,,,,,,31,,35,,0,,13.2,,32,,50,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.28,2025-01-28 00:00:00,AB,2025,1,28,3.5,,0,,7,,1.2,,,,,,,,,,,,0,,14.5,,43,,98,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.29,2025-01-29 00:00:00,AB,2025,1,29,0.5,,-1.3,,2.3,,3,,,,,,,,,,,,0,,17.5,,72,,98,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.30,2025-01-30 00:00:00,AB,2025,1,30,-4.4,,-11.6,,2.9,,5.8,,,,,,,,,,,,0,,22.4,,55,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.1.31,2025-01-31 00:00:00,AB,2025,1,31,-12.5,,-14.4,,-10.6,,3.3,,,,,,,,13,,34,,0,,30.5,,81,,88,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.1,2025-02-01 00:00:00,AB,2025,2,1,-20,,-25.7,,-14.3,,2,,,,,,,,32,,38,,0,,38,,57,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.2,2025-02-02 00:00:00,AB,2025,2,2,-24.9,,-26.7,,-23.1,,1.3,,,,,,,,33,,34,,0,,42.9,,63,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.3,2025-02-03 00:00:00,AB,2025,2,3,-26.8,,-29.8,,-23.9,,0.2,,,,,,,,,,,,0,,44.8,,67,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.4,2025-02-04 00:00:00,AB,2025,2,4,-23.9,,-26.9,,-20.8,,1.1,,,,,,,,,,,,0,,41.9,,60,,77,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.5,2025-02-05 00:00:00,AB,2025,2,5,-21.9,,-25,,-18.8,,0,,,,,,,,,,,,0,,39.9,,65,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.6,2025-02-06 00:00:00,AB,2025,2,6,-12.8,,-18.8,,-6.9,,0.7,,,,,,,,,,,,0,,30.8,,60,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.7,2025-02-07 00:00:00,AB,2025,2,7,-13.9,,-17.5,,-10.3,,0,,,,,,,,,,,,0,,31.9,,65,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.8,2025-02-08 00:00:00,AB,2025,2,8,-14.3,,-19.8,,-8.7,,0,,,,,,,,32,,44,,0,,32.3,,60,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.9,2025-02-09 00:00:00,AB,2025,2,9,-19.2,,-25.4,,-13.1,,0.4,,,,,,,,34,,44,,0,,37.2,,52,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.10,2025-02-10 00:00:00,AB,2025,2,10,-21.2,,-28.8,,-13.6,,0,,,,,,,,,,,,0,,39.2,,54,,77,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.11,2025-02-11 00:00:00,AB,2025,2,11,-15.4,,-17,,-13.7,,0.5,,,,,,,,,,,,0,,33.4,,62,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.12,2025-02-12 00:00:00,AB,2025,2,12,-15.4,,-19.4,,-11.4,,0.2,,,,,,,,,,,,0,,33.4,,58,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.13,2025-02-13 00:00:00,AB,2025,2,13,-16.8,,-19.1,,-14.5,,0.2,,,,,,,,,,,,0,,34.8,,63,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.14,2025-02-14 00:00:00,AB,2025,2,14,-18.4,,-19.6,,-17.1,,0.8,,,,,,,,,,,,0,,36.4,,65,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.15,2025-02-15 00:00:00,AB,2025,2,15,-20.5,,-23.4,,-17.5,,0,,,,,,,,,,,,0,,38.5,,60,,82,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.16,2025-02-16 00:00:00,AB,2025,2,16,-21.8,,-26.6,,-17.1,,0.2,,,,,,,,,,,,0,,39.8,,54,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.17,2025-02-17 00:00:00,AB,2025,2,17,-22.8,,-26.8,,-18.9,,0,,,,,,,,14,,32,,0,,40.8,,56,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.18,2025-02-18 00:00:00,AB,2025,2,18,-24.5,,-30.3,,-18.8,,0,,,,,,,,15,,36,,0,,42.5,,47,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.19,2025-02-19 00:00:00,AB,2025,2,19,-21,,-25.6,,-16.3,,0,,,,,,,,18,,35,,0,,39,,56,,69,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.20,2025-02-20 00:00:00,AB,2025,2,20,-10.4,,-22.8,,2.1,,0,,,,,,,,,,,,0,,28.4,,46,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.21,2025-02-21 00:00:00,AB,2025,2,21,1.3,,-4.2,,6.8,,0,,,,,,,,,,,,0,,16.7,,53,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.22,2025-02-22 00:00:00,AB,2025,2,22,4.7,,-3.1,,12.5,,0,,,,,,,,,,,,0,,13.3,,36,,80,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.23,2025-02-23 00:00:00,AB,2025,2,23,5.1,,0.3,,9.9,,0,,,,,,,,27,,43,,0,,12.9,,35,,73,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.24,2025-02-24 00:00:00,AB,2025,2,24,2.2,,-4.2,,8.7,,0,,,,,,,,,,,,0,,15.8,,36,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.25,2025-02-25 00:00:00,AB,2025,2,25,1.7,,-5.4,,8.9,,0,,,,,,,,,,,,0,,16.3,,36,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.26,2025-02-26 00:00:00,AB,2025,2,26,5.5,,0.7,,10.4,,0,,,,,,,,,,,,0,,12.5,,35,,65,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.27,2025-02-27 00:00:00,AB,2025,2,27,7.2,,3.5,,10.9,,0,,,,,,,,31,,54,,0,,10.8,,41,,63,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.2.28,2025-02-28 00:00:00,AB,2025,2,28,4.1,,-0.5,,8.7,,0,,,,,,,,,,,,0,,13.9,,38,,71,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.1,2025-03-01 00:00:00,AB,2025,3,1,6,,0.4,,11.5,,0,,,,,,,,,,,,0,,12,,35,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.2,2025-03-02 00:00:00,AB,2025,3,2,3.4,,-2.7,,9.4,,0,,,,,,,,,,,,0,,14.6,,47,,94,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.3,2025-03-03 00:00:00,AB,2025,3,3,-0.6,,-4.3,,3.1,,0,,,,,,,,33,,32,,0,,18.6,,62,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.4,2025-03-04 00:00:00,AB,2025,3,4,-0.3,,-6.1,,5.4,,0,,,,,,,,,,,,0,,18.3,,47,,92,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.5,2025-03-05 00:00:00,AB,2025,3,5,-0.3,,-5,,4.5,,0,,,,,,,,,,,,0,,18.3,,37,,94,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.6,2025-03-06 00:00:00,AB,2025,3,6,1.6,,-4.3,,7.4,,0,,,,,,,,30,,40,,0,,16.4,,39,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.7,2025-03-07 00:00:00,AB,2025,3,7,2.5,,-3.9,,8.9,,0,,,,,,,,,,,,0,,15.5,,35,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.8,2025-03-08 00:00:00,AB,2025,3,8,4.7,,-1.2,,10.7,,0,,,,,,,,,,,,0,,13.3,,32,,74,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.9,2025-03-09 00:00:00,AB,2025,3,9,-1.4,,-6.1,,3.4,,6,,,,,,,,,,,,0,,19.4,,66,,97,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.10,2025-03-10 00:00:00,AB,2025,3,10,-2.8,,-8.3,,2.7,,0,,,,,,,,,,,,0,,20.8,,66,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.11,2025-03-11 00:00:00,AB,2025,3,11,1.6,,-2.6,,5.8,,0,,,,,,,,,,,,0,,16.4,,46,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.12,2025-03-12 00:00:00,AB,2025,3,12,-4,,-6.8,,-1.2,,0,,,,,,,,10,,34,,0,,22,,75,,98,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.13,2025-03-13 00:00:00,AB,2025,3,13,-8.7,,-13.2,,-4.3,,8.8,,,,,,,,8,,32,,0,,26.7,,80,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.14,2025-03-14 00:00:00,AB,2025,3,14,-13.5,,-17.4,,-9.6,,0,,,,,,,,,,,,0,,31.5,,60,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.15,2025-03-15 00:00:00,AB,2025,3,15,-10.2,,-11.7,,-8.7,,0.4,,,,,,,,,,,,0,,28.2,,67,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.16,2025-03-16 00:00:00,AB,2025,3,16,-9.3,,-12.1,,-6.5,,0,,,,,,,,,,,,0,,27.3,,65,,76,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.17,2025-03-17 00:00:00,AB,2025,3,17,-3.3,,-6.5,,-0.1,,0,,,,,,,,,,,,0,,21.3,,67,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.18,2025-03-18 00:00:00,AB,2025,3,18,-1.6,,-7.2,,4.1,,0,,,,,,,,,,,,0,,19.6,,38,,79,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.19,2025-03-19 00:00:00,AB,2025,3,19,0.3,,-6.2,,6.7,,0,,,,,,,,,,,,0,,17.7,,26,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.20,2025-03-20 00:00:00,AB,2025,3,20,0.4,,-5,,5.9,,0,,,,,,,,,,,,0,,17.6,,47,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.21,2025-03-21 00:00:00,AB,2025,3,21,2.1,,-3.2,,7.3,,0,,,,,,,,,,,,0,,15.9,,45,,95,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.22,2025-03-22 00:00:00,AB,2025,3,22,3.3,,-1.5,,8.1,,0,,,,,,,,31,,40,,0,,14.7,,29,,93,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.23,2025-03-23 00:00:00,AB,2025,3,23,2.7,,-3.8,,9.3,,0,,,,,,,,,,,,0,,15.3,,24,,81,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.24,2025-03-24 00:00:00,AB,2025,3,24,6.5,,0.8,,12.1,,0,,,,,,,,32,,48,,0,,11.5,,25,,87,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.25,2025-03-25 00:00:00,AB,2025,3,25,5.4,,-0.4,,11.3,,0,,,,,,,,,,,,0,,12.6,,32,,63,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.26,2025-03-26 00:00:00,AB,2025,3,26,3.9,,0.2,,7.7,,0.3,,,,,,,,,,,,0,,14.1,,54,,92,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.27,2025-03-27 00:00:00,AB,2025,3,27,-1.7,,-5.5,,2.1,,18.1,,,,,,,,8,,34,,0,,19.7,,96,,100,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.28,2025-03-28 00:00:00,AB,2025,3,28,-6.6,,-8.6,,-4.6,,,M,,,,,,,8,,34,,0,,24.6,,92,,95,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.29,2025-03-29 00:00:00,AB,2025,3,29,-6.6,,-9.5,,-3.7,,1,,,,,,,,,,,,0,,24.6,,74,,96,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.30,2025-03-30 00:00:00,AB,2025,3,30,-5.1,,-11.2,,1.1,,0,,,,,,,,,,,,0,,23.1,,59,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.3.31,2025-03-31 00:00:00,AB,2025,3,31,0.8,,-2.4,,4,,0,,,,,,,,,,,,0,,17.2,,63,,90,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.1,2025-04-01 00:00:00,AB,2025,4,1,2.2,,-0.9,,5.2,,0,,,,,,,,35,,31,,0,,15.8,,65,,89,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.2,2025-04-02 00:00:00,AB,2025,4,2,-1.9,,-5.5,,1.8,,0,,,,,,,,34,,39,,0,,19.9,,36,,86,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.3,2025-04-03 00:00:00,AB,2025,4,3,-2.9,,-6.6,,0.8,,0,,,,,,,,34,,40,,0,,20.9,,35,,84,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.4,2025-04-04 00:00:00,AB,2025,4,4,1.3,,-7.4,,9.9,,0,,,,,,,,,,,,0,,16.7,,25,,78,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.5,2025-04-05 00:00:00,AB,2025,4,5,7.2,,-1.6,,15.9,,0,,,,,,,,,,,,0,,10.8,,22,,69,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.6,2025-04-06 00:00:00,AB,2025,4,6,9.4,,-0.7,,19.4,,0,,,,,,,,,,,,0,,8.6,,23,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.7,2025-04-07 00:00:00,AB,2025,4,7,9.8,,3.7,,15.9,,0,,,,,,,,14,,32,,0,,8.2,,39,,91,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.8,2025-04-08 00:00:00,AB,2025,4,8,8.4,,5.1,,11.6,,0.3,,,,,,,,31,,43,,0,,9.6,,46,,98,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.9,2025-04-09 00:00:00,AB,2025,4,9,7.6,,-0.4,,15.6,,0,,,,,,,,30,,41,,0,,10.4,,27,,83,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.10,2025-04-10 00:00:00,AB,2025,4,10,8.3,,0.4,,16.3,,0,,,,,,,,19,,32,,0,,9.7,,24,,85,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.11,2025-04-11 00:00:00,AB,2025,4,11,10.5,,5.2,,15.8,,0,,,,,,,,30,,53,,0,,7.5,,17,,53,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2025.4.12,2025-04-12 00:00:00,AB,2025,4,12,5.5,,0.5,,10.5,,0,,,,,,,,29,,48,,0,,12.5,,25,,79,
